source,ggml_cuda_init: found 2 CUDA devices:
DeepSeek-R1-Distill-70B_150W,  Device 0: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
DeepSeek-R1-Distill-70B_150W,  Device 1: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
DeepSeek-R1-Distill-70B_150W,build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
DeepSeek-R1-Distill-70B_350W,build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
DeepSeek-R1-Distill-70B_350W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","512","0","0","2026-02-17T15:22:54Z","416089821","1189994","1230.510265","3.524468"
DeepSeek-R1-Distill-70B_350W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","2048","0","0","2026-02-17T15:22:56Z","1138794997","1072776","1798.393227","1.692692"
DeepSeek-R1-Distill-70B_350W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","4096","0","0","2026-02-17T15:23:01Z","2190842645","1010158","1869.600534","0.861131"
DeepSeek-R1-Distill-70B_350W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","8192","0","0","2026-02-17T15:23:10Z","4473226172","12799638","1831.350435","5.238004"
DeepSeek-R1-Distill-70B_350W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","16384","0","0","2026-02-17T15:23:28Z","9828606499","166326581","1667.287964","28.114417"
DeepSeek-R1-Distill-70B_350W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","32768","0","0","2026-02-17T15:24:07Z","22977156345","182457923","1426.172147","11.348361"
DeepSeek-R1-Distill-70B_350W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","128","0","2026-02-17T15:25:39Z","10024468372","349380","12.768757","0.000407"
DeepSeek-R1-Distill-70B_350W,"06bf3796f","7958","Genuine Intel(R) CPU 0000%@","NVIDIA GeForce RTX 4090, NVIDIA GeForce RTX 4090","CUDA","/mnt/shared/DeepSeek-R1-70B-00001-of-00002.gguf","llama 70B Q8_0","74967187712","70553706560","2048","512","16","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","0","0","0","0","0","0","512","0","2026-02-17T15:26:09Z","40166419981","9812707","12.746967","0.003113"
DeepSeek-R1-Distill-70B_450W,  Device 0: NVIDIA GeForce RTX 4090, compute capability 8.9, VMM: yes
