        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Memory Temperature [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , MVDDC Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 16-Pin Power [W] , 16-Pin Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2026-02-11 18:13:11 ,         210.0   ,             50.6   ,               40.1   ,        50.6   ,                  44.0   ,                30   ,                  2002   ,                30   ,                  2002   ,           1248   ,          8   ,                        7   ,                   0   ,                    0   ,               17.0   ,                   7.7   ,                6.7   ,                  9.3   ,              12.3   ,               2.6   ,                12.2   ,           15.6   ,             12.2   ,                         4.1   ,              16   ,        0.8750   ,               31.0   ,                  9947   ,
2026-02-11 18:13:12 ,         210.0   ,             50.6   ,               40.0   ,        50.4   ,                  44.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1248   ,          8   ,                        4   ,                   0   ,                    0   ,               16.8   ,                   7.7   ,                7.7   ,                 10.2   ,              12.3   ,               2.5   ,                12.2   ,           15.8   ,             12.2   ,                         4.0   ,              16   ,        0.8750   ,               30.0   ,                  9946   ,
2026-02-11 18:13:13 ,         210.0   ,             50.6   ,               39.9   ,        50.3   ,                  44.0   ,                30   ,                  1995   ,                30   ,                  1995   ,           1258   ,          8   ,                        5   ,                   0   ,                    0   ,               16.8   ,                   7.7   ,                6.7   ,                  9.2   ,              12.3   ,               2.5   ,                12.2   ,           14.3   ,             12.2   ,                         3.7   ,              16   ,        0.8750   ,               38.0   ,                 10537   ,
2026-02-11 18:13:14 ,         210.0   ,             50.6   ,               39.8   ,        50.3   ,                  44.0   ,                30   ,                  1999   ,                30   ,                  1999   ,           1258   ,          5   ,                        4   ,                   0   ,                    0   ,               15.2   ,                   7.8   ,                5.0   ,                  9.5   ,              12.3   ,               2.6   ,                12.2   ,           14.8   ,             12.2   ,                         3.9   ,              16   ,        0.8750   ,               38.0   ,                 11595   ,
2026-02-11 18:13:15 ,         210.0   ,             50.6   ,               39.8   ,        50.2   ,                  44.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1258   ,          4   ,                        4   ,                   0   ,                    0   ,               17.6   ,                   7.7   ,                7.3   ,                  9.9   ,              12.3   ,               2.5   ,                12.2   ,           15.1   ,             12.2   ,                         3.9   ,              16   ,        0.8750   ,               39.0   ,                 11763   ,
2026-02-11 18:13:16 ,         210.0   ,             50.6   ,               39.7   ,        50.1   ,                  44.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1258   ,          4   ,                        9   ,                   0   ,                    0   ,               16.7   ,                   7.8   ,                6.4   ,                  8.8   ,              12.3   ,               2.5   ,                12.2   ,           14.2   ,             12.2   ,                         3.7   ,              16   ,        0.8750   ,               39.0   ,                 11800   ,
2026-02-11 18:13:17 ,         210.0   ,             50.6   ,               39.6   ,        50.0   ,                  44.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1258   ,          5   ,                        9   ,                   0   ,                    0   ,               17.4   ,                   7.7   ,                7.1   ,                  9.7   ,              12.3   ,               2.5   ,                12.2   ,           14.8   ,             12.2   ,                         3.9   ,              16   ,        0.8750   ,               31.0   ,                 11529   ,
2026-02-11 18:13:18 ,         210.0   ,             50.6   ,               39.5   ,        49.9   ,                  42.0   ,                30   ,                  1998   ,                30   ,                  1998   ,           1258   ,          3   ,                        4   ,                   0   ,                    0   ,               16.2   ,                   7.7   ,                6.1   ,                  8.5   ,              12.3   ,               2.4   ,                12.2   ,           13.7   ,             12.2   ,                         3.6   ,              16   ,        0.8750   ,               36.0   ,                 11511   ,
2026-02-11 18:13:19 ,         210.0   ,             50.6   ,               39.4   ,        49.9   ,                  42.0   ,                30   ,                  2000   ,                30   ,                  2000   ,           1258   ,          3   ,                        5   ,                   0   ,                    0   ,               16.3   ,                   7.9   ,                5.8   ,                  8.4   ,              12.3   ,               2.6   ,                12.2   ,           13.7   ,             12.2   ,                         3.6   ,              16   ,        0.8750   ,               36.0   ,                 11490   ,
2026-02-11 18:13:20 ,         210.0   ,             50.6   ,               39.4   ,        49.8   ,                  42.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1258   ,          3   ,                        4   ,                   0   ,                    0   ,               16.0   ,                   7.6   ,                6.8   ,                  9.3   ,              12.3   ,               2.5   ,                12.2   ,           14.4   ,             12.2   ,                         3.8   ,              16   ,        0.8750   ,               30.0   ,                 11494   ,
2026-02-11 18:13:21 ,         210.0   ,             50.6   ,               39.3   ,        49.7   ,                  42.0   ,                30   ,                  1995   ,                30   ,                  1995   ,           1258   ,          5   ,                        8   ,                   0   ,                    0   ,               16.1   ,                   7.6   ,                6.1   ,                  8.6   ,              12.3   ,               2.5   ,                12.2   ,           13.7   ,             12.2   ,                         3.6   ,              16   ,        0.8750   ,               35.0   ,                 10056   ,
2026-02-11 18:13:22 ,         210.0   ,             50.6   ,               39.3   ,        49.6   ,                  44.0   ,                30   ,                  1997   ,                30   ,                  1997   ,           1258   ,          3   ,                        5   ,                   0   ,                    0   ,               16.2   ,                   7.7   ,                6.0   ,                  8.5   ,              12.3   ,               2.5   ,                12.2   ,           13.7   ,             12.2   ,                         3.6   ,              16   ,        0.8750   ,               37.0   ,                 10964   ,
2026-02-11 18:13:23 ,         210.0   ,             50.6   ,               39.2   ,        49.6   ,                  42.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1258   ,          3   ,                        4   ,                   0   ,                    0   ,               16.8   ,                   7.7   ,                6.5   ,                  9.1   ,              12.3   ,               2.6   ,                12.2   ,           14.2   ,             12.2   ,                         3.7   ,              16   ,        0.8750   ,               33.0   ,                 11751   ,
2026-02-11 18:13:24 ,         210.0   ,             50.6   ,               39.1   ,        49.6   ,                  42.0   ,                30   ,                  1999   ,                30   ,                  1999   ,           1258   ,          3   ,                        5   ,                   0   ,                    0   ,               16.2   ,                   7.8   ,                5.9   ,                  8.4   ,              12.3   ,               2.5   ,                12.2   ,           13.7   ,             12.2   ,                         3.6   ,              16   ,        0.8750   ,               38.0   ,                 11814   ,
2026-02-11 18:13:25 ,         210.0   ,             50.6   ,               39.0   ,        49.5   ,                  42.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1258   ,          3   ,                        7   ,                   0   ,                    0   ,               15.7   ,                   7.7   ,                5.6   ,                  8.1   ,              12.3   ,               2.5   ,                12.2   ,           13.2   ,             12.2   ,                         3.5   ,              16   ,        0.8750   ,               37.0   ,                 11958   ,
2026-02-11 18:13:26 ,         210.0   ,             50.6   ,               39.0   ,        49.3   ,                  44.0   ,                30   ,                  2003   ,                30   ,                  2003   ,           1258   ,          3   ,                        4   ,                   0   ,                    0   ,               15.8   ,                   7.6   ,                5.7   ,                  8.2   ,              12.3   ,               2.5   ,                12.2   ,           13.3   ,             12.2   ,                         3.5   ,              16   ,        0.8750   ,               36.0   ,                 11955   ,
2026-02-11 18:13:27 ,         210.0   ,             50.6   ,               38.9   ,        49.4   ,                  42.0   ,                30   ,                  1998   ,                30   ,                  1998   ,           1258   ,          3   ,                        8   ,                   0   ,                    0   ,               16.1   ,                   7.8   ,                5.8   ,                  8.3   ,              12.3   ,               2.6   ,                12.2   ,           13.6   ,             12.2   ,                         3.6   ,              16   ,        0.8750   ,               37.0   ,                 11963   ,
2026-02-11 18:13:28 ,         210.0   ,             50.6   ,               38.9   ,        49.3   ,                  42.0   ,                30   ,                  1997   ,                30   ,                  1997   ,           1258   ,          3   ,                       11   ,                   0   ,                    0   ,               15.8   ,                   7.6   ,                5.7   ,                  8.2   ,              12.3   ,               2.5   ,                12.2   ,           13.3   ,             12.2   ,                         3.5   ,              16   ,        0.8750   ,               37.0   ,                 11962   ,
2026-02-11 18:13:29 ,         210.0   ,             50.6   ,               38.8   ,        49.1   ,                  44.0   ,                30   ,                  2002   ,                30   ,                  2002   ,           1258   ,          3   ,                        5   ,                   0   ,                    0   ,               15.9   ,                   7.6   ,                5.8   ,                  8.3   ,              12.3   ,               2.5   ,                12.2   ,           13.4   ,             12.2   ,                         3.5   ,              16   ,        0.8750   ,               36.0   ,                 11963   ,
2026-02-11 18:13:30 ,         210.0   ,             50.6   ,               38.8   ,        49.1   ,                  42.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1258   ,          3   ,                        4   ,                   0   ,                    0   ,               15.7   ,                   7.6   ,                5.6   ,                  8.1   ,              12.3   ,               2.5   ,                12.2   ,           13.2   ,             12.2   ,                         3.5   ,              16   ,        0.8750   ,               37.0   ,                 11964   ,
2026-02-11 18:13:31 ,         210.0   ,             50.6   ,               38.7   ,        49.1   ,                  42.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1258   ,          3   ,                        4   ,                   0   ,                    0   ,               15.7   ,                   7.7   ,                5.5   ,                  8.0   ,              12.3   ,               2.5   ,                12.2   ,           13.1   ,             12.2   ,                         3.5   ,              16   ,        0.8750   ,               37.0   ,                 11964   ,
2026-02-11 18:13:32 ,         210.0   ,             50.6   ,               38.6   ,        48.9   ,                  42.0   ,                30   ,                  2002   ,                30   ,                  2002   ,           1258   ,          3   ,                        4   ,                   0   ,                    0   ,               16.1   ,                   7.8   ,                5.6   ,                  8.3   ,              12.3   ,               2.6   ,                12.2   ,           14.6   ,             12.2   ,                         3.8   ,              16   ,        0.8750   ,               37.0   ,                 11964   ,
2026-02-11 18:13:33 ,         210.0   ,             50.6   ,               38.6   ,        48.9   ,                  42.0   ,                30   ,                  1996   ,                30   ,                  1996   ,           1258   ,          3   ,                        4   ,                   0   ,                    0   ,               15.8   ,                   7.8   ,                6.3   ,                  8.8   ,              12.3   ,               2.5   ,                12.2   ,           14.1   ,             12.2   ,                         3.7   ,              16   ,        0.8750   ,               36.0   ,                 11964   ,
2026-02-11 18:13:34 ,         210.0   ,             50.6   ,               38.5   ,        48.9   ,                  42.0   ,                30   ,                  1998   ,                30   ,                  1998   ,           1258   ,          3   ,                       13   ,                   0   ,                    0   ,               16.0   ,                   7.6   ,                5.9   ,                  8.5   ,              12.3   ,               2.6   ,                12.2   ,           13.5   ,             12.2   ,                         3.6   ,              16   ,        0.8750   ,               37.0   ,                 11964   ,
2026-02-11 18:13:35 ,         210.0   ,             50.6   ,               38.4   ,        48.8   ,                  42.0   ,                30   ,                  2000   ,                30   ,                  2000   ,           1258   ,          3   ,                        9   ,                   0   ,                    0   ,               16.0   ,                   7.5   ,                5.8   ,                  8.4   ,              12.3   ,               2.6   ,                12.2   ,           13.7   ,             12.2   ,                         3.6   ,              16   ,        0.8750   ,               36.0   ,                 11963   ,
2026-02-11 18:13:36 ,         210.0   ,             50.6   ,               38.4   ,        48.6   ,                  42.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1258   ,          5   ,                        4   ,                   0   ,                    0   ,               16.1   ,                   7.6   ,                5.8   ,                  8.5   ,              12.3   ,               2.7   ,                12.2   ,           13.4   ,             12.2   ,                         3.6   ,              16   ,        0.8750   ,               36.0   ,                 11962   ,
2026-02-11 18:13:37 ,         210.0   ,             50.6   ,               38.3   ,        48.6   ,                  42.0   ,                30   ,                  1996   ,                30   ,                  1996   ,           1258   ,          4   ,                        7   ,                   0   ,                    0   ,               15.9   ,                   7.6   ,                5.7   ,                  8.3   ,              12.3   ,               2.6   ,                12.2   ,           13.2   ,             12.2   ,                         3.5   ,              16   ,        0.8750   ,               36.0   ,                 11952   ,
2026-02-11 18:13:38 ,         210.0   ,             50.6   ,               38.3   ,        48.6   ,                  42.0   ,                30   ,                  1997   ,                30   ,                  1997   ,           1258   ,          3   ,                        4   ,                   0   ,                    0   ,               15.3   ,                   7.6   ,                5.2   ,                  7.7   ,              12.3   ,               2.5   ,                12.2   ,           12.8   ,             12.2   ,                         3.4   ,              16   ,        0.8750   ,               36.0   ,                 11949   ,
2026-02-11 18:13:39 ,         210.0   ,             50.6   ,               38.2   ,        48.5   ,                  42.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1258   ,          3   ,                        7   ,                   0   ,                    0   ,               15.3   ,                   7.6   ,                5.1   ,                  7.6   ,              12.3   ,               2.5   ,                12.2   ,           12.7   ,             12.2   ,                         3.4   ,              16   ,        0.8750   ,               36.0   ,                 11949   ,
2026-02-11 18:13:40 ,         210.0   ,             50.6   ,               38.2   ,        48.5   ,                  42.0   ,                30   ,                  2003   ,                30   ,                  2003   ,           1258   ,          3   ,                        4   ,                   0   ,                    0   ,               15.1   ,                   7.6   ,                5.0   ,                  7.5   ,              12.3   ,               2.5   ,                12.2   ,           12.6   ,             12.2   ,                         3.4   ,              16   ,        0.8750   ,               36.0   ,                 11949   ,
2026-02-11 18:13:41 ,         210.0   ,             50.6   ,               38.1   ,        48.5   ,                  42.0   ,                30   ,                  2001   ,                30   ,                  2001   ,           1258   ,          3   ,                        9   ,                   0   ,                    0   ,               15.2   ,                   7.7   ,                5.0   ,                  7.6   ,              12.3   ,               2.6   ,                12.2   ,           12.6   ,             12.2   ,                         3.4   ,              16   ,        0.8750   ,               37.0   ,                 11949   ,
2026-02-11 18:13:42 ,         210.0   ,             50.6   ,               38.0   ,        48.3   ,                  42.0   ,                30   ,                  2000   ,                30   ,                  2000   ,           1258   ,          3   ,                        8   ,                   0   ,                    0   ,               15.2   ,                   7.6   ,                5.1   ,                  7.6   ,              12.3   ,               2.5   ,                12.2   ,           12.7   ,             12.2   ,                         3.4   ,              16   ,        0.8750   ,               36.0   ,                 11949   ,
2026-02-11 18:13:43 ,         210.0   ,             50.6   ,               38.0   ,        48.3   ,                  42.0   ,                30   ,                  1998   ,                30   ,                  1998   ,           1258   ,          3   ,                        9   ,                   0   ,                    0   ,               15.3   ,                   7.6   ,                5.1   ,                  7.6   ,              12.3   ,               2.5   ,                12.2   ,           12.8   ,             12.2   ,                         3.4   ,              16   ,        0.8750   ,               37.0   ,                 11948   ,
2026-02-11 18:13:44 ,         210.0   ,             50.6   ,               37.9   ,        48.3   ,                  42.0   ,                30   ,                  1993   ,                30   ,                  1993   ,           1258   ,          3   ,                        8   ,                   0   ,                    0   ,               15.4   ,                   7.7   ,                5.2   ,                  7.7   ,              12.3   ,               2.5   ,                12.2   ,           12.8   ,             12.2   ,                         3.4   ,              16   ,        0.8750   ,               37.0   ,                 11949   ,
2026-02-11 18:13:45 ,         210.0   ,             50.6   ,               37.9   ,        48.1   ,                  42.0   ,                30   ,                  2000   ,                30   ,                  2000   ,           1258   ,          3   ,                        4   ,                   0   ,                    0   ,               15.2   ,                   7.5   ,                5.2   ,                  7.7   ,              12.3   ,               2.4   ,                12.2   ,           12.7   ,             12.2   ,                         3.4   ,              16   ,        0.8750   ,               37.0   ,                 11948   ,
2026-02-11 18:13:46 ,         210.0   ,             50.6   ,               37.8   ,        48.1   ,                  42.0   ,                30   ,                  2000   ,                30   ,                  2000   ,           1258   ,          3   ,                        9   ,                   0   ,                    0   ,               15.2   ,                   7.7   ,                5.1   ,                  7.5   ,              12.3   ,               2.4   ,                12.2   ,           12.8   ,             12.2   ,                         3.4   ,              16   ,        0.8750   ,               36.0   ,                 11948   ,
2026-02-11 18:13:47 ,         210.0   ,             50.6   ,               37.8   ,        48.1   ,                  40.0   ,                30   ,                  1999   ,                30   ,                  1999   ,           1258   ,          3   ,                        8   ,                   0   ,                    0   ,               15.3   ,                   7.6   ,                7.0   ,                  9.7   ,              12.3   ,               2.7   ,                12.2   ,           14.5   ,             12.2   ,                         3.8   ,              16   ,        0.8750   ,               37.0   ,                 11948   ,
2026-02-11 18:13:48 ,         210.0   ,             50.6   ,               37.7   ,        48.0   ,                  42.0   ,                30   ,                  1998   ,                30   ,                  1999   ,           1258   ,          3   ,                        4   ,                   0   ,                    0   ,               16.1   ,                   7.6   ,                6.0   ,                  8.5   ,              12.3   ,               2.5   ,                12.2   ,           13.5   ,             12.2   ,                         3.6   ,              16   ,        0.8750   ,               36.0   ,                 11947   ,
